file_id,file_name,longitude_latitude,buildings
431,BLD01700_PS3_K3A_NIA0373,"[[121.6294573044, 31.2081679554, 0.0], [121.6353679773, 31.2082307984, 0.0], [121.6352950108, 31.213311066, 0.0], [121.629384022, 31.2132482105, 0.0]]",42
432,BLD01701_PS3_K3A_NIA0373,"[[121.6353679773, 31.2082307984, 0.0], [121.6412786688, 31.20829337, 0.0], [121.641206018, 31.2133736501, 0.0], [121.6352950108, 31.213311066, 0.0]]",120
433,BLD01702_PS3_K3A_NIA0373,"[[121.6412786688, 31.20829337, 0.0], [121.6471893786, 31.2083556701, 0.0], [121.6471170437, 31.2134359626, 0.0], [121.641206018, 31.2133736501, 0.0]]",187
434,BLD01704_PS3_K3A_NIA0373,"[[121.5290573988, 31.2019780578, 0.0], [121.5349674298, 31.2020455014, 0.0], [121.534889115, 31.2071255532, 0.0], [121.5289787684, 31.2070580962, 0.0]]",78
435,BLD01705_PS3_K3A_NIA0373,"[[121.5349674298, 31.2020455014, 0.0], [121.5408774806, 31.2021126738, 0.0], [121.5407994815, 31.2071927389, 0.0], [121.534889115, 31.2071255532, 0.0]]",118
436,BLD01707_PS3_K3A_NIA0373,"[[121.5467875512, 31.2021795747, 0.0], [121.5526976414, 31.2022462044, 0.0], [121.5526202736, 31.2073262962, 0.0], [121.5467098677, 31.2072596532, 0.0]]",64
437,BLD01708_PS3_K3A_NIA0373,"[[121.5526976414, 31.2022462044, 0.0], [121.5586077512, 31.2023125627, 0.0], [121.5585306991, 31.2073926677, 0.0], [121.5526202736, 31.2073262962, 0.0]]",70
438,BLD01712_PS3_K3A_NIA0373,"[[121.5763381974, 31.2025100095, 0.0], [121.5822483848, 31.2025752824, 0.0], [121.5821725954, 31.2076554396, 0.0], [121.5762620923, 31.2075901538, 0.0]]",58
439,BLD01713_PS3_K3A_NIA0373,"[[121.5822483848, 31.2025752824, 0.0], [121.5881585914, 31.2026402839, 0.0], [121.5880831177, 31.2077204541, 0.0], [121.5821725954, 31.2076554396, 0.0]]",75
440,BLD01714_PS3_K3A_NIA0373,"[[121.5881585914, 31.2026402839, 0.0], [121.5940688171, 31.202705014, 0.0], [121.593993659, 31.2077851971, 0.0], [121.5880831177, 31.2077204541, 0.0]]",66
441,BLD01715_PS3_K3A_NIA0373,"[[121.5940688171, 31.202705014, 0.0], [121.5999790618, 31.2027694728, 0.0], [121.5999042195, 31.2078496687, 0.0], [121.593993659, 31.2077851971, 0.0]]",45
442,BLD01716_PS3_K3A_NIA0373,"[[121.5999790618, 31.2027694728, 0.0], [121.6058893255, 31.2028336602, 0.0], [121.6058147989, 31.2079138689, 0.0], [121.5999042195, 31.2078496687, 0.0]]",34
443,BLD01717_PS3_K3A_NIA0373,"[[121.6058893255, 31.2028336602, 0.0], [121.6117996081, 31.2028975763, 0.0], [121.6117253971, 31.2079777977, 0.0], [121.6058147989, 31.2079138689, 0.0]]",150
444,BLD01718_PS3_K3A_NIA0373,"[[121.6117996081, 31.2028975763, 0.0], [121.6177099094, 31.2029612209, 0.0], [121.6176360142, 31.208041455, 0.0], [121.6117253971, 31.2079777977, 0.0]]",130
445,BLD01755_PS3_K3A_NIA0373,"[[121.5706571756, 31.1872040464, 0.0], [121.5765663972, 31.1872695515, 0.0], [121.5764903499, 31.1923497084, 0.0], [121.5705808129, 31.1922841902, 0.0]]",141
446,BLD01756_PS3_K3A_NIA0373,"[[121.5293717215, 31.1816578622, 0.0], [121.5352804907, 31.1817252522, 0.0], [121.5352022552, 31.1868053208, 0.0], [121.5292931707, 31.1867379174, 0.0]]",165
447,BLD01757_PS3_K3A_NIA0373,"[[121.5352804907, 31.1817252522, 0.0], [121.5411892797, 31.1817923711, 0.0], [121.5411113595, 31.186872453, 0.0], [121.5352022552, 31.1868053208, 0.0]]",222
448,BLD01758_PS3_K3A_NIA0373,"[[121.5411892797, 31.1817923711, 0.0], [121.5470980884, 31.1818592188, 0.0], [121.5470204836, 31.1869393141, 0.0], [121.5411113595, 31.186872453, 0.0]]",125
449,BLD01759_PS3_K3A_NIA0373,"[[121.5470980884, 31.1818592188, 0.0], [121.5530069168, 31.1819257954, 0.0], [121.5529296273, 31.1870059039, 0.0], [121.5470204836, 31.1869393141, 0.0]]",132
450,BLD01761_PS3_K3A_NIA0373,"[[121.5294502525, 31.1765778029, 0.0], [121.5353587064, 31.1766451794, 0.0], [121.5352804907, 31.1817252522, 0.0], [121.5293717215, 31.1816578622, 0.0]]",115
451,BLD01762_PS3_K3A_NIA0373,"[[121.5353587064, 31.1766451794, 0.0], [121.5412671801, 31.1767122849, 0.0], [121.5411892797, 31.1817923711, 0.0], [121.5352804907, 31.1817252522, 0.0]]",240
452,BLD01764_PS3_K3A_NIA0374,"[[121.6075441437, 31.4400985913, 0.0], [121.6134692698, 31.4401628646, 0.0], [121.6133944546, 31.4452429017, 0.0], [121.607469009, 31.4451786157, 0.0]]",42
453,BLD01765_PS3_K3A_NIA0374,"[[121.6134692698, 31.4401628646, 0.0], [121.6193944147, 31.4402268639, 0.0], [121.619319919, 31.4453069137, 0.0], [121.6133944546, 31.4452429017, 0.0]]",10
454,BLD01766_PS3_K3A_NIA0374,"[[121.6193944147, 31.4402268639, 0.0], [121.6253195785, 31.4402905893, 0.0], [121.6252454023, 31.4453706517, 0.0], [121.619319919, 31.4453069137, 0.0]]",2
455,BLD01769_PS3_K3A_NIA0374,"[[121.5898449537, 31.4348241382, 0.0], [121.5957697031, 31.4348892202, 0.0], [121.5956939487, 31.4399692232, 0.0], [121.5897688799, 31.4399041282, 0.0]]",77
456,BLD01815_PS3_K3A_NIA0374,"[[121.6137683414, 31.4198426742, 0.0], [121.6196922093, 31.4199066228, 0.0], [121.6196177889, 31.4249866894, 0.0], [121.6136936019, 31.4249227281, 0.0]]",38
457,BLD01816_PS3_K3A_NIA0374,"[[121.6196922093, 31.4199066228, 0.0], [121.6256160961, 31.4199702977, 0.0], [121.6255419948, 31.4250503769, 0.0], [121.6196177889, 31.4249866894, 0.0]]",73
458,BLD01817_PS3_K3A_NIA0374,"[[121.6256160961, 31.4199702977, 0.0], [121.6315400016, 31.4200336989, 0.0], [121.6314662194, 31.4251137907, 0.0], [121.6255419948, 31.4250503769, 0.0]]",94
459,BLD01818_PS3_K3A_NIA0374,"[[121.6315400016, 31.4200336989, 0.0], [121.6374639257, 31.4200968264, 0.0], [121.6373904627, 31.4251769307, 0.0], [121.6314662194, 31.4251137907, 0.0]]",209
460,BLD01860_PS3_K3A_NIA0374,"[[121.6257642424, 31.4098101268, 0.0], [121.6316875098, 31.4098735029, 0.0], [121.631613765, 31.414953603, 0.0], [121.6256901786, 31.4148902143, 0.0]]",10
461,BLD01861_PS3_K3A_NIA0374,"[[121.6316875098, 31.4098735029, 0.0], [121.6376107959, 31.4099366053, 0.0], [121.6375373701, 31.415016718, 0.0], [121.631613765, 31.414953603, 0.0]]",84
462,BLD01863_PS3_K3A_NIA0374,"[[121.483693327, 31.4031272579, 0.0], [121.4896158038, 31.4031971853, 0.0], [121.4895344251, 31.4082769731, 0.0], [121.4836116295, 31.4082070318, 0.0]]",172
463,BLD01864_PS3_K3A_NIA0374,"[[121.4896158038, 31.4031971853, 0.0], [121.4955383012, 31.4032668393, 0.0], [121.4954572412, 31.4083466409, 0.0], [121.4895344251, 31.4082769731, 0.0]]",117
464,BLD01866_PS3_K3A_NIA0374,"[[121.501460819, 31.4033362199, 0.0], [121.5073833573, 31.4034053269, 0.0], [121.507302935, 31.408485156, 0.0], [121.5013800779, 31.4084160352, 0.0]]",4
465,BLD01918_PS3_K3A_NIA0374,"[[121.4779348414, 31.3928975244, 0.0], [121.4838566601, 31.3929676974, 0.0], [121.4837750039, 31.3980474798, 0.0], [121.4778528665, 31.3979772928, 0.0]]",99
466,BLD01919_PS3_K3A_NIA0374,"[[121.4838566601, 31.3929676974, 0.0], [121.4897784996, 31.3930375972, 0.0], [121.489697162, 31.3981173934, 0.0], [121.4837750039, 31.3980474798, 0.0]]",171
467,BLD01920_PS3_K3A_NIA0374,"[[121.4897784996, 31.3930375972, 0.0], [121.4957003596, 31.3931072235, 0.0], [121.4956193406, 31.3981870335, 0.0], [121.489697162, 31.3981173934, 0.0]]",136
468,BLD01921_PS3_K3A_NIA0374,"[[121.4957003596, 31.3931072235, 0.0], [121.50162224, 31.3931765765, 0.0], [121.5015415397, 31.3982564003, 0.0], [121.4956193406, 31.3981870335, 0.0]]",133
469,BLD01922_PS3_K3A_NIA0374,"[[121.50162224, 31.3931765765, 0.0], [121.5075441409, 31.3932456562, 0.0], [121.5074637593, 31.3983254937, 0.0], [121.5015415397, 31.3982564003, 0.0]]",37
470,BLD01923_PS3_K3A_NIA0374,"[[121.5075441409, 31.3932456562, 0.0], [121.5134660622, 31.3933144625, 0.0], [121.5133859992, 31.3983943136, 0.0], [121.5074637593, 31.3983254937, 0.0]]",6
471,BLD01973_PS3_K3A_NIA0374,"[[121.4840199106, 31.3828081201, 0.0], [121.489941113, 31.3828779921, 0.0], [121.4898598166, 31.3879577967, 0.0], [121.4839382957, 31.3878879109, 0.0]]",122
472,BLD01974_PS3_K3A_NIA0374,"[[121.489941113, 31.3828779921, 0.0], [121.495862336, 31.3829475909, 0.0], [121.495781358, 31.3880274093, 0.0], [121.4898598166, 31.3879577967, 0.0]]",144
473,BLD02009_PS3_K3A_NIA0374,"[[121.5314691479, 31.3782795407, 0.0], [121.5373901941, 31.3783472132, 0.0], [121.5373114656, 31.383427131, 0.0], [121.531390101, 31.3833594451, 0.0]]",48
474,BLD02010_PS3_K3A_NIA0374,"[[121.5373901941, 31.3783472132, 0.0], [121.5433112603, 31.3784146126, 0.0], [121.5432328502, 31.3834945437, 0.0], [121.5373114656, 31.383427131, 0.0]]",7
475,BLD02011_PS3_K3A_NIA0374,"[[121.5433112603, 31.3784146126, 0.0], [121.5492323462, 31.3784817387, 0.0], [121.5491542546, 31.3835616831, 0.0], [121.5432328502, 31.3834945437, 0.0]]",36
476,BLD02012_PS3_K3A_NIA0374,"[[121.5492323462, 31.3784817387, 0.0], [121.5551534519, 31.3785485915, 0.0], [121.5550756787, 31.3836285493, 0.0], [121.5491542546, 31.3835616831, 0.0]]",30
477,BLD02059_PS3_K3A_NIA0374,"[[121.496105147, 31.3677081102, 0.0], [121.5020254354, 31.3677773945, 0.0], [121.5019448371, 31.3728572393, 0.0], [121.4960242304, 31.3727879413, 0.0]]",1
478,BLD02060_PS3_K3A_NIA0374,"[[121.5020254354, 31.3677773945, 0.0], [121.5079457442, 31.3678464056, 0.0], [121.5078654642, 31.3729262642, 0.0], [121.5019448371, 31.3728572393, 0.0]]",260
479,BLD02061_PS3_K3A_NIA0374,"[[121.5079457442, 31.3678464056, 0.0], [121.5138660734, 31.3679151437, 0.0], [121.5137861116, 31.3729950159, 0.0], [121.5078654642, 31.3729262642, 0.0]]",260
480,BLD02062_PS3_K3A_NIA0374,"[[121.5138660734, 31.3679151437, 0.0], [121.5197864228, 31.3679836087, 0.0], [121.5197067793, 31.3730634945, 0.0], [121.5137861116, 31.3729950159, 0.0]]",116
481,BLD02063_PS3_K3A_NIA0374,"[[121.5197864228, 31.3679836087, 0.0], [121.5257067923, 31.3680518006, 0.0], [121.525627467, 31.3731316999, 0.0], [121.5197067793, 31.3730634945, 0.0]]",171
482,BLD02064_PS3_K3A_NIA0374,"[[121.5257067923, 31.3680518006, 0.0], [121.5316271819, 31.3681197194, 0.0], [121.5315481749, 31.3731996322, 0.0], [121.525627467, 31.3731316999, 0.0]]",365
483,BLD02067_PS3_K3A_NIA0374,"[[121.5434680209, 31.3682547376, 0.0], [121.5493884702, 31.3683218371, 0.0], [121.5493104181, 31.37340179, 0.0], [121.5433896505, 31.3733346772, 0.0]]",10
484,BLD02068_PS3_K3A_NIA0374,"[[121.5493884702, 31.3683218371, 0.0], [121.5553089393, 31.3683886634, 0.0], [121.5552312054, 31.3734686296, 0.0], [121.5493104181, 31.37340179, 0.0]]",16
485,BLD02069_PS3_K3A_NIA0374,"[[121.5553089393, 31.3683886634, 0.0], [121.561229428, 31.3684552167, 0.0], [121.5611520124, 31.373535196, 0.0], [121.5552312054, 31.3734686296, 0.0]]",7
486,BLD02070_PS3_K3A_NIA0374,"[[121.561229428, 31.3684552167, 0.0], [121.5671499363, 31.3685214968, 0.0], [121.567072839, 31.3736014893, 0.0], [121.5611520124, 31.373535196, 0.0]]",16
487,BLD02071_PS3_K3A_NIA0374,"[[121.5671499363, 31.3685214968, 0.0], [121.5730704641, 31.3685875038, 0.0], [121.5729936851, 31.3736675094, 0.0], [121.567072839, 31.3736014893, 0.0]]",3
488,BLD02073_PS3_K3A_NIA0374,"[[121.5789910113, 31.3686532376, 0.0], [121.5849115779, 31.3687186984, 0.0], [121.5848354355, 31.37379873, 0.0], [121.5789145507, 31.3737332563, 0.0]]",15
489,BLD02074_PS3_K3A_NIA0374,"[[121.5849115779, 31.3687186984, 0.0], [121.5908321637, 31.368783886, 0.0], [121.5907563397, 31.3738639305, 0.0], [121.5848354355, 31.37379873, 0.0]]",6
490,BLD02115_PS3_K3A_NIA0374,"[[121.5021865708, 31.3576176921, 0.0], [121.5081062434, 31.3576866759, 0.0], [121.508026004, 31.3627665429, 0.0], [121.5021060133, 31.3626975454, 0.0]]",59
491,BLD02117_PS3_K3A_NIA0374,"[[121.5140259362, 31.3577553867, 0.0], [121.5199456493, 31.3578238245, 0.0], [121.5198660461, 31.3629037187, 0.0], [121.5139460149, 31.3628352673, 0.0]]",209
492,BLD02118_PS3_K3A_NIA0374,"[[121.5199456493, 31.3578238245, 0.0], [121.5258653826, 31.3578919894, 0.0], [121.5257860974, 31.3629718971, 0.0], [121.5198660461, 31.3629037187, 0.0]]",177
493,BLD02119_PS3_K3A_NIA0374,"[[121.5258653826, 31.3578919894, 0.0], [121.5317851358, 31.3579598812, 0.0], [121.5317061688, 31.3630398024, 0.0], [121.5257860974, 31.3629718971, 0.0]]",80
494,BLD02120_PS3_K3A_NIA0374,"[[121.5317851358, 31.3579598812, 0.0], [121.5377049091, 31.3580275001, 0.0], [121.5376262602, 31.3631074347, 0.0], [121.5317061688, 31.3630398024, 0.0]]",61
495,BLD02121_PS3_K3A_NIA0374,"[[121.5377049091, 31.3580275001, 0.0], [121.5436247023, 31.3580948459, 0.0], [121.5435463715, 31.3631747939, 0.0], [121.5376262602, 31.3631074347, 0.0]]",27
496,BLD02122_PS3_K3A_NIA0374,"[[121.5436247023, 31.3580948459, 0.0], [121.5495445152, 31.3581619187, 0.0], [121.5494665026, 31.36324188, 0.0], [121.5435463715, 31.3631747939, 0.0]]",32
497,BLD02124_PS3_K3A_NIA0374,"[[121.555464348, 31.3582287186, 0.0], [121.5613842003, 31.3582952454, 0.0], [121.5613068239, 31.3633752331, 0.0], [121.5553866534, 31.3633086931, 0.0]]",31
498,BLD02127_PS3_K3A_NIA0374,"[[121.5732239637, 31.35842748, 0.0], [121.5791438746, 31.3584931878, 0.0], [121.5790674526, 31.3635732148, 0.0], [121.5731472236, 31.363507494, 0.0]]",34
499,BLD02128_PS3_K3A_NIA0374,"[[121.5791438746, 31.3584931878, 0.0], [121.5850638048, 31.3585586225, 0.0], [121.584987701, 31.3636386625, 0.0], [121.5790674526, 31.3635732148, 0.0]]",22
500,BLD02129_PS3_K3A_NIA0374,"[[121.5850638048, 31.3585586225, 0.0], [121.5909837542, 31.3586237843, 0.0], [121.5909079685, 31.3637038372, 0.0], [121.584987701, 31.3636386625, 0.0]]",39
501,BLD02130_PS3_K3A_NIA0374,"[[121.5909837542, 31.3586237843, 0.0], [121.5969037228, 31.358688673, 0.0], [121.5968282553, 31.3637687388, 0.0], [121.5909079685, 31.3637038372, 0.0]]",11
502,BLD02131_PS3_K3A_NIA0374,"[[121.5969037228, 31.358688673, 0.0], [121.6028237105, 31.3587532886, 0.0], [121.6027485612, 31.3638333673, 0.0], [121.5968282553, 31.3637687388, 0.0]]",33
503,BLD02168_PS3_K3A_NIA0374,"[[121.4905096126, 31.3473192415, 0.0], [121.4964286084, 31.3473887437, 0.0], [121.4963477737, 31.3524685916, 0.0], [121.49042846, 31.3523990757, 0.0]]",116
504,BLD02169_PS3_K3A_NIA0374,"[[121.4964286084, 31.3473887437, 0.0], [121.5023476247, 31.347457973, 0.0], [121.5022671079, 31.3525378347, 0.0], [121.4963477737, 31.3524685916, 0.0]]",81
505,BLD02170_PS3_K3A_NIA0374,"[[121.5023476247, 31.347457973, 0.0], [121.5082666613, 31.3475269294, 0.0], [121.5081864625, 31.3526068048, 0.0], [121.5022671079, 31.3525378347, 0.0]]",39
506,BLD02171_PS3_K3A_NIA0374,"[[121.5082666613, 31.3475269294, 0.0], [121.5141857182, 31.3475956129, 0.0], [121.5141058373, 31.3526755019, 0.0], [121.5081864625, 31.3526068048, 0.0]]",19
507,BLD02173_PS3_K3A_NIA0374,"[[121.5201047954, 31.3476640236, 0.0], [121.5260238926, 31.3477321613, 0.0], [121.5259446476, 31.3528120775, 0.0], [121.5200252324, 31.3527439262, 0.0]]",38
508,BLD02175_PS3_K3A_NIA0374,"[[121.5319430099, 31.3478000262, 0.0], [121.5378621472, 31.3478676182, 0.0], [121.5377835381, 31.3529475612, 0.0], [121.5318640829, 31.3528799558, 0.0]]",48
509,BLD02176_PS3_K3A_NIA0374,"[[121.5378621472, 31.3478676182, 0.0], [121.5437813044, 31.3479349373, 0.0], [121.5437030132, 31.3530148937, 0.0], [121.5377835381, 31.3529475612, 0.0]]",37
510,BLD02177_PS3_K3A_NIA0374,"[[121.5437813044, 31.3479349373, 0.0], [121.5497004813, 31.3480019836, 0.0], [121.5496225082, 31.3530819532, 0.0], [121.5437030132, 31.3530148937, 0.0]]",63
511,BLD02178_PS3_K3A_NIA0374,"[[121.5497004813, 31.3480019836, 0.0], [121.555619678, 31.3480687569, 0.0], [121.5555420228, 31.3531487398, 0.0], [121.5496225082, 31.3530819532, 0.0]]",57
512,BLD02182_PS3_K3A_NIA0374,"[[121.5733773857, 31.3482674394, 0.0], [121.5792966605, 31.3483331211, 0.0], [121.5792202772, 31.3534131565, 0.0], [121.5733006844, 31.3533474618, 0.0]]",328
513,BLD02220_PS3_K3A_NIA0374,"[[121.6326444964, 31.3438318204, 0.0], [121.6385636429, 31.3438947604, 0.0], [121.6384904582, 31.3489749274, 0.0], [121.6325709938, 31.348911975, 0.0]]",3
514,BLD02221_PS3_K3A_NIA0374,"[[121.6385636429, 31.3438947604, 0.0], [121.644482808, 31.3439574274, 0.0], [121.6444099412, 31.3490376069, 0.0], [121.6384904582, 31.3489749274, 0.0]]",4
515,BLD02225_PS3_K3A_NIA0374,"[[121.4965902164, 31.3372290351, 0.0], [121.5025085971, 31.3372982369, 0.0], [121.5024281211, 31.3423781071, 0.0], [121.4965094226, 31.3423088915, 0.0]]",36
516,BLD02226_PS3_K3A_NIA0374,"[[121.5025085971, 31.3372982369, 0.0], [121.5084269981, 31.337367166, 0.0], [121.5083468398, 31.3424470498, 0.0], [121.5024281211, 31.3423781071, 0.0]]",32
517,BLD02227_PS3_K3A_NIA0374,"[[121.5084269981, 31.337367166, 0.0], [121.5143454194, 31.3374358222, 0.0], [121.5142655789, 31.3425157197, 0.0], [121.5083468398, 31.3424470498, 0.0]]",71
518,BLD02228_PS3_K3A_NIA0374,"[[121.5143454194, 31.3374358222, 0.0], [121.5202638609, 31.3375042057, 0.0], [121.5201843382, 31.3425841168, 0.0], [121.5142655789, 31.3425157197, 0.0]]",66
519,BLD02229_PS3_K3A_NIA0374,"[[121.5202638609, 31.3375042057, 0.0], [121.5261823225, 31.3375723165, 0.0], [121.5261031176, 31.342652241, 0.0], [121.5201843382, 31.3425841168, 0.0]]",126
520,BLD02230_PS3_K3A_NIA0374,"[[121.5261823225, 31.3375723165, 0.0], [121.5321008041, 31.3376401544, 0.0], [121.532021917, 31.3427200924, 0.0], [121.5261031176, 31.342652241, 0.0]]",31
521,BLD02231_PS3_K3A_NIA0374,"[[121.5321008041, 31.3376401544, 0.0], [121.5380193057, 31.3377077196, 0.0], [121.5379407364, 31.342787671, 0.0], [121.532021917, 31.3427200924, 0.0]]",58
522,BLD02232_PS3_K3A_NIA0374,"[[121.5380193057, 31.3377077196, 0.0], [121.5439378272, 31.337775012, 0.0], [121.5438595757, 31.3428549768, 0.0], [121.5379407364, 31.342787671, 0.0]]",18
523,BLD02233_PS3_K3A_NIA0374,"[[121.5439378272, 31.337775012, 0.0], [121.5498563685, 31.3378420316, 0.0], [121.5497784348, 31.3429220097, 0.0], [121.5438595757, 31.3428549768, 0.0]]",7
524,BLD02234_PS3_K3A_NIA0374,"[[121.5498563685, 31.3378420316, 0.0], [121.5557749295, 31.3379087784, 0.0], [121.5556973136, 31.3429887697, 0.0], [121.5497784348, 31.3429220097, 0.0]]",35
525,BLD02269_PS3_K3A_NIA0374,"[[121.597280774, 31.333288281, 0.0], [121.6031991722, 31.3333528325, 0.0], [121.6031241178, 31.3384329321, 0.0], [121.597205402, 31.3383683677, 0.0]]",61
526,BLD02271_PS3_K3A_NIA0374,"[[121.6091175893, 31.3334171113, 0.0], [121.6150360253, 31.3334811174, 0.0], [121.6149616065, 31.3385612424, 0.0], [121.6090428527, 31.3384972237, 0.0]]",121
527,BLD02272_PS3_K3A_NIA0374,"[[121.6150360253, 31.3334811174, 0.0], [121.6209544801, 31.3335448506, 0.0], [121.6208803791, 31.3386249884, 0.0], [121.6149616065, 31.3385612424, 0.0]]",43
528,BLD02273_PS3_K3A_NIA0374,"[[121.6209544801, 31.3335448506, 0.0], [121.6268729537, 31.3336083111, 0.0], [121.6267991705, 31.3386884615, 0.0], [121.6208803791, 31.3386249884, 0.0]]",68
529,BLD02275_PS3_K3A_NIA0374,"[[121.632791446, 31.3336714989, 0.0], [121.6387099568, 31.3337344138, 0.0], [121.6386368091, 31.3388145892, 0.0], [121.6327179805, 31.3387516617, 0.0]]",55
530,BLD02276_PS3_K3A_NIA0374,"[[121.6387099568, 31.3337344138, 0.0], [121.6446284862, 31.333797056, 0.0], [121.6445556563, 31.3388772438, 0.0], [121.6386368091, 31.3388145892, 0.0]]",16
531,BLD02277_PS3_K3A_NIA0374,"[[121.6446284862, 31.333797056, 0.0], [121.650547034, 31.3338594254, 0.0], [121.6504745219, 31.3389396256, 0.0], [121.6445556563, 31.3388772438, 0.0]]",3
532,BLD02278_PS3_K3A_NIA0374,"[[121.650547034, 31.3338594254, 0.0], [121.6564656001, 31.333921522, 0.0], [121.6563934058, 31.3390017345, 0.0], [121.6504745219, 31.3389396256, 0.0]]",7
533,BLD02280_PS3_K3A_NIA0374,"[[121.502669488, 31.3271384841, 0.0], [121.5085872537, 31.3272073857, 0.0], [121.508507136, 31.332287278, 0.0], [121.5025890527, 31.3322183626, 0.0]]",85
534,BLD02282_PS3_K3A_NIA0374,"[[121.5145050397, 31.3272760147, 0.0], [121.5204228459, 31.3273443711, 0.0], [121.5203433634, 31.3324242905, 0.0], [121.5144252396, 31.3323559206, 0.0]]",44
535,BLD02283_PS3_K3A_NIA0374,"[[121.5204228459, 31.3273443711, 0.0], [121.5263406722, 31.3274124548, 0.0], [121.5262615073, 31.3324923877, 0.0], [121.5203433634, 31.3324242905, 0.0]]",161
536,BLD02284_PS3_K3A_NIA0374,"[[121.5263406722, 31.3274124548, 0.0], [121.5322585185, 31.3274802658, 0.0], [121.5321796713, 31.3325602122, 0.0], [121.5262615073, 31.3324923877, 0.0]]",152
537,BLD02318_PS3_K3A_NIA0374,"[[121.5855959926, 31.322998225, 0.0], [121.5915137172, 31.3230632962, 0.0], [121.5914380657, 31.3281433785, 0.0], [121.5855200235, 31.3280782944, 0.0]]",64
538,BLD02320_PS3_K3A_NIA0374,"[[121.597431461, 31.3231280948, 0.0], [121.6033492238, 31.3231926208, 0.0], [121.6032742075, 31.3282727287, 0.0], [121.5973561271, 31.32820819, 0.0]]",54
539,BLD02321_PS3_K3A_NIA0374,"[[121.6033492238, 31.3231926208, 0.0], [121.6092670056, 31.323256874, 0.0], [121.6091923069, 31.3283369948, 0.0], [121.6032742075, 31.3282727287, 0.0]]",46
540,BLD02322_PS3_K3A_NIA0374,"[[121.6092670056, 31.323256874, 0.0], [121.6151848064, 31.3233208547, 0.0], [121.6151104252, 31.3284009881, 0.0], [121.6091923069, 31.3283369948, 0.0]]",32
541,BLD02323_PS3_K3A_NIA0374,"[[121.6151848064, 31.3233208547, 0.0], [121.6211026259, 31.3233845626, 0.0], [121.6210285624, 31.3284647087, 0.0], [121.6151104252, 31.3284009881, 0.0]]",149
542,BLD02325_PS3_K3A_NIA0374,"[[121.5028302975, 31.3169787144, 0.0], [121.5087474283, 31.3170475887, 0.0], [121.5086673511, 31.3221274893, 0.0], [121.5027499029, 31.3220586013, 0.0]]",71
543,BLD02326_PS3_K3A_NIA0374,"[[121.5087474283, 31.3170475887, 0.0], [121.5146645793, 31.3171161904, 0.0], [121.5145848196, 31.3221961047, 0.0], [121.5086673511, 31.3221274893, 0.0]]",65
544,BLD02327_PS3_K3A_NIA0374,"[[121.5146645793, 31.3171161904, 0.0], [121.5205817504, 31.3171845196, 0.0], [121.5205023082, 31.3222644475, 0.0], [121.5145848196, 31.3221961047, 0.0]]",127
545,BLD02328_PS3_K3A_NIA0374,"[[121.5205817504, 31.3171845196, 0.0], [121.5264989417, 31.3172525763, 0.0], [121.526419817, 31.3223325176, 0.0], [121.5205023082, 31.3222644475, 0.0]]",178
546,BLD02329_PS3_K3A_NIA0374,"[[121.5264989417, 31.3172525763, 0.0], [121.532416153, 31.3173203604, 0.0], [121.5323373457, 31.3224003152, 0.0], [121.526419817, 31.3223325176, 0.0]]",135
547,BLD02330_PS3_K3A_NIA0374,"[[121.532416153, 31.3173203604, 0.0], [121.5383333843, 31.3173878719, 0.0], [121.5382548944, 31.3224678401, 0.0], [121.5323373457, 31.3224003152, 0.0]]",182
